TF	Genotype	Tissue	direction	goid	goname	n	p-value	B73v4.gid	W22.gid
orphan249	orphan249-m2	embryo_imbibed	down	GO:0009374	biotin binding	2	0.00383712	"Zm00001d004125,Zm00001d031013"	"Zm00004b007797,Zm00004b002826"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0009699	phenylpropanoid biosynthetic process	9	0.03539365	"Zm00001d002564,Zm00001d011259,Zm00001d012785,Zm00001d016565,Zm00001d019312,Zm00001d022228,Zm00001d035558,Zm00001d039607,Zm00001d046492"	"Zm00004b006528,Zm00004b027006,Zm00004b028274,Zm00004b013861,Zm00004b035205,Zm00004b037389,Zm00004b028664,Zm00004b015916,Zm00004b032823"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0016645	oxidoreductase activity/ acting on the CH-NH group of donors	3	0.022991431	"Zm00001d009134,Zm00001d020984,Zm00001d047124"	"Zm00004b025318,Zm00004b036400,Zm00004b033356"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0016647	oxidoreductase activity/ acting on the CH-NH group of donors/ oxygen as acceptor	2	0.001951852	"Zm00001d009134,Zm00001d020984"	"Zm00004b025318,Zm00004b036400"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0016701	oxidoreductase activity/ acting on single donors with incorporation of molecular oxygen	3	0.031403722	"Zm00001d015852,Zm00001d045232,Zm00001d052206"	"Zm00004b013296,Zm00004b031850,Zm00004b022992"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0031219	levanase activity	2	0.009269385	"Zm00001d001941,Zm00001d041991"	"Zm00004b006015,Zm00004b017685"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0033514	L-lysine catabolic process to acetyl-CoA via L-pipecolate	2	0.009269385	"Zm00001d009134,Zm00001d020984"	"Zm00004b025318,Zm00004b036400"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0033948	fructan beta-(2/1)-fructosidase activity	2	0.00383712	"Zm00001d001941,Zm00001d041991"	"Zm00004b006015,Zm00004b017685"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0043266	regulation of potassium ion transport	3	0.028443536	"Zm00001d000407,Zm00001d028949,Zm00001d044285"	"Zm00004b032849,Zm00004b001371,Zm00004b019694"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0044763	cellular process	9	0.043750018	"Zm00001d006591,Zm00001d008271,Zm00001d008819,Zm00001d031534,Zm00001d032636,Zm00001d033280,Zm00001d046580,Zm00001d048843,Zm00001d051015"	"Zm00004b009692,Zm00004b024633,Zm00004b025062,Zm00004b003183,Zm00004b004039,Zm00004b004554,Zm00004b032892,Zm00004b020296,Zm00004b021990"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0046653	tetrahydrofolate metabolic process	2	0.025976381	"Zm00001d009134,Zm00001d020984"	"Zm00004b025318,Zm00004b036400"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0050031	L-pipecolate oxidase activity	2	0.009269385	"Zm00001d009134,Zm00001d020984"	"Zm00004b025318,Zm00004b036400"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0051670	inulinase activity	2	0.009269385	"Zm00001d001941,Zm00001d041991"	"Zm00004b006015,Zm00004b017685"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0052793	pectin acetylesterase activity	2	0.049099567	"Zm00001d017753,Zm00001d040684"	"Zm00004b014850,Zm00004b016769"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0071836	nectar secretion	2	0.009269385	"Zm00001d001941,Zm00001d041991"	"Zm00004b006015,Zm00004b017685"
orphan249	orphan249-m2	embryo_imbibed	down	GO:0071944	cell periphery	6	0.004363785	"Zm00001d008334,Zm00001d008819,Zm00001d014038,Zm00001d033280,Zm00001d046580,Zm00001d052039"	"Zm00004b024693,Zm00004b025062,Zm00004b011904,Zm00004b004554,Zm00004b032892,Zm00004b022835"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0000154	rRNA modification	2	0.042095475	"Zm00001d029174,Zm00001d047481"	"Zm00004b001540,Zm00004b033648"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0000737	DNA catabolic process/ endonucleolytic	2	0.02176606	"Zm00001d049545,Zm00001d049550"	"Zm00004b020842,Zm00004b020846"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0001094	TFIID-class transcription factor binding	1	0.038412907	Zm00001d042024	Zm00004b017710
orphan249	orphan249-m2	embryo_imbibed	up	GO:0001913	T cell mediated cytotoxicity	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0003913	DNA photolyase activity	2	0.042095475	"Zm00001d016915,Zm00001d045944"	"Zm00004b014147,Zm00004b032435"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0003954	NADH dehydrogenase activity	3	0.032200996	"Zm00001d012464,Zm00001d028160,Zm00001d046916"	"Zm00004b027985,Zm00004b000739,Zm00004b033145"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0006386	termination of RNA polymerase III transcription	1	0.038412907	Zm00001d051430	Zm00004b022303
orphan249	orphan249-m2	embryo_imbibed	up	GO:0006627	protein processing involved in protein targeting to mitochondrion	2	0.046763588	"Zm00001d011796,Zm00001d038776"	"Zm00004b027460,Zm00004b031048"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0006809	nitric oxide biosynthetic process	2	0.033332958	"Zm00001d018206,Zm00001d031769"	"Zm00004b015240,Zm00004b003343"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0006885	regulation of pH	2	0.046763588	"Zm00001d035631,Zm00001d045883"	"Zm00004b028742,Zm00004b032387"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0006949	syncytium formation	4	0.011074307	"Zm00001d017377,Zm00001d030310,Zm00001d038476,Zm00001d042809"	"Zm00004b014513,Zm00004b002401,Zm00004b030814,Zm00004b018422"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0009583	detection of light stimulus	2	0.009718306	"Zm00001d016915,Zm00001d045944"	"Zm00004b014147,Zm00004b032435"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0009620	response to fungus	11	0.019222225	"Zm00001d003191,Zm00001d005798,Zm00001d005826,Zm00001d011208,Zm00001d013858,Zm00001d014749,Zm00001d017462,Zm00001d025959,Zm00001d028808,Zm00001d043652,Zm00001d052530"	"Zm00004b007068,Zm00004b009050,Zm00004b009074,Zm00004b026959,Zm00004b011756,Zm00004b012466,Zm00004b014590,Zm00004b039983,Zm00004b001270,Zm00004b019160,Zm00004b023281"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0009755	hormone-mediated signaling pathway	7	0.044454888	"Zm00001d002761,Zm00001d005798,Zm00001d013025,Zm00001d017462,Zm00001d018081,Zm00001d020267,Zm00001d044951"	"Zm00004b006704,Zm00004b009050,Zm00004b011020,Zm00004b014590,Zm00004b015147,Zm00004b035808,Zm00004b031625"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0009828	plant-type cell wall loosening	2	0.037615527	"Zm00001d017377,Zm00001d038476"	"Zm00004b014513,Zm00004b030814"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0009835	fruit ripening	3	0.032200996	"Zm00001d011208,Zm00001d017462,Zm00001d026060"	"Zm00004b026959,Zm00004b014590,Zm00004b040066"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0010017	red or far-red light signaling pathway	3	0.034553585	"Zm00001d018081,Zm00001d020267,Zm00001d036676"	"Zm00004b015147,Zm00004b035808,Zm00004b029432"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0010328	auxin influx transmembrane transporter activity	2	0.02176606	"Zm00001d030310,Zm00001d042809"	"Zm00004b002401,Zm00004b018422"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0010378	temperature compensation of the circadian clock	1	0.038412907	Zm00001d039589	Zm00004b015900
orphan249	orphan249-m2	embryo_imbibed	up	GO:0010617	circadian regulation of calcium ion oscillation	2	0.02176606	"Zm00001d016915,Zm00001d045944"	"Zm00004b014147,Zm00004b032435"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0010634	positive regulation of epithelial cell migration	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0010813	neuropeptide catabolic process	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0010952	positive regulation of peptidase activity	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0015226	carnitine transmembrane transporter activity	1	0.038412907	Zm00001d026377	Zm00004b040342
orphan249	orphan249-m2	embryo_imbibed	up	GO:0015635	short-chain fatty acid transmembrane transporter activity	1	0.038412907	Zm00001d042801	Zm00004b018412
orphan249	orphan249-m2	embryo_imbibed	up	GO:0015678	copper ion import across plasma membrane	1	0.038412907	Zm00001d043323	Zm00004b018854
orphan249	orphan249-m2	embryo_imbibed	up	GO:0015695	organic cation transport	3	0.005561159	"Zm00001d026377,Zm00001d030556,Zm00001d034782"	"Zm00004b040342,Zm00004b002529,Zm00004b005715"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0015718	monocarboxylic acid transport	2	0.046763588	"Zm00001d026377,Zm00001d030556"	"Zm00004b040342,Zm00004b002529"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0015970	guanosine tetraphosphate biosynthetic process	1	0.038412907	Zm00001d005826	Zm00004b009074
orphan249	orphan249-m2	embryo_imbibed	up	GO:0016118	carotenoid catabolic process	1	0.019393939	Zm00001d048373	Zm00004b034445
orphan249	orphan249-m2	embryo_imbibed	up	GO:0016206	catechol O-methyltransferase activity	2	0.046763588	"Zm00001d038700,Zm00001d049179"	"Zm00004b030988,Zm00004b020553"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0016505	peptidase activator activity involved in apoptotic process	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0016707	gibberellin 3-beta-dioxygenase activity	3	0.001396018	"Zm00001d039102,Zm00001d039634,Zm00001d042611"	"Zm00004b031342,Zm00004b015940,Zm00004b018230"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0019438	aromatic compound biosynthetic process	3	0.03699272	"Zm00001d003830,Zm00001d028204,Zm00001d038700"	"Zm00004b007568,Zm00004b000778,Zm00004b030988"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0019748	secondary metabolic process	9	0.017777579	"Zm00001d003016,Zm00001d011208,Zm00001d019060,Zm00001d035994,Zm00001d039102,Zm00001d039634,Zm00001d042611,Zm00001d044954,Zm00001d048690"	"Zm00004b006928,Zm00004b026959,Zm00004b035003,Zm00004b028973,Zm00004b031342,Zm00004b015940,Zm00004b018230,Zm00004b031627,Zm00004b020163"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0030108	HLA-A specific activating MHC class I receptor activity	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0031638	zymogen activation	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0033619	membrane protein proteolysis	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity	1	0.038412907	Zm00001d039422	Zm00004b015738
orphan249	orphan249-m2	embryo_imbibed	up	GO:0034660	ncRNA metabolic process	8	0.033947927	"Zm00001d012003,Zm00001d022265,Zm00001d022551,Zm00001d029174,Zm00001d031738,Zm00001d036985,Zm00001d040293,Zm00001d041634"	"Zm00004b027628,Zm00004b037421,Zm00004b037648,Zm00004b001540,Zm00004b003329,Zm00004b029664,Zm00004b016476,Zm00004b017414"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0042645	mitochondrial nucleoid	3	0.005561159	"Zm00001d003427,Zm00001d017707,Zm00001d051572"	"Zm00004b007261,Zm00004b014804,Zm00004b022440"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0043546	molybdopterin cofactor binding	2	0.037615527	"Zm00001d018206,Zm00001d031769"	"Zm00004b015240,Zm00004b003343"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0044220	host cell perinuclear region of cytoplasm	1	0.038412907	Zm00001d052027	Zm00004b022823
orphan249	orphan249-m2	embryo_imbibed	up	GO:0045471	response to ethanol	2	0.02176606	"Zm00001d039933,Zm00001d047841"	"Zm00004b016195,Zm00004b033973"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0045544	gibberellin 20-oxidase activity	1	0.038412907	Zm00001d042611	Zm00004b018230
orphan249	orphan249-m2	embryo_imbibed	up	GO:0048254	snoRNA localization	1	0.038412907	Zm00001d042024	Zm00004b017710
orphan249	orphan249-m2	embryo_imbibed	up	GO:0060448	dichotomous subdivision of terminal units involved in lung branching	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0060919	auxin influx	2	0.009718306	"Zm00001d030310,Zm00001d042809"	"Zm00004b002401,Zm00004b018422"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0070039	rRNA (guanosine-2'-O-)-methyltransferase activity	1	0.038412907	Zm00001d012771	Zm00004b028263
orphan249	orphan249-m2	embryo_imbibed	up	GO:0070324	thyroid hormone binding	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0070371	ERK1 and ERK2 cascade	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:0070761	pre-snoRNP complex	3	0.001396018	"Zm00001d029174,Zm00001d042024,Zm00001d047481"	"Zm00004b001540,Zm00004b017710,Zm00004b033648"
orphan249	orphan249-m2	embryo_imbibed	up	GO:0072509	divalent inorganic cation transmembrane transporter activity	1	0.038412907	Zm00001d044076	Zm00004b019515
orphan249	orphan249-m2	embryo_imbibed	up	GO:0080133	midchain alkane hydroxylase activity	1	0.038412907	Zm00001d027599	Zm00004b000312
orphan249	orphan249-m2	embryo_imbibed	up	GO:0097208	alveolar lamellar body	1	0.038412907	Zm00001d020636	Zm00004b036120
orphan249	orphan249-m2	embryo_imbibed	up	GO:1901363	heterocyclic compound binding	1	0.038412907	Zm00001d043187	Zm00004b018722
orphan249	orphan249-m2	embryo_imbibed	up	GO:1902358	sulfate transmembrane transport	2	0.042095475	"Zm00001d027749,Zm00001d043614"	"Zm00004b000425,Zm00004b019130"
orphan249	orphan249-m2	embryo_imbibed	up	GO:1902983	DNA strand elongation involved in mitotic DNA replication	1	0.038412907	Zm00001d001799	Zm00004b005896
orphan249	orphan249-m2	embryo_imbibed	up	GO:2000652	regulation of secondary cell wall biogenesis	2	0.042095475	"Zm00001d012498,Zm00001d027431"	"Zm00004b028029,Zm00004b000168"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0004485	methylcrotonoyl-CoA carboxylase activity	2	0.020489628	"Zm00001d031013,Zm00001d050336"	"Zm00004b002826,Zm00004b021495"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0006541	glutamine metabolic process	7	0.006437515	"Zm00001d013532,Zm00001d026632,Zm00001d033539,Zm00001d033983,Zm00001d037720,Zm00001d044024,Zm00001d045675"	"Zm00004b011470,Zm00004b040574,Zm00004b004768,Zm00004b005091,Zm00004b030223,Zm00004b019468,Zm00004b032230"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0006850	mitochondrial pyruvate transmembrane transport	2	0.045512141	"Zm00001d006316,Zm00001d034521"	"Zm00004b009462,Zm00004b005493"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0007584	response to nutrient	5	0.018868716	"Zm00001d008271,Zm00001d017932,Zm00001d018487,Zm00001d024762,Zm00001d033316"	"Zm00004b024633,Zm00004b014995,Zm00004b015480,Zm00004b038990,Zm00004b004561"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0008115	sarcosine oxidase activity	2	0.03632035	"Zm00001d009134,Zm00001d020984"	"Zm00004b025318,Zm00004b036400"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0008899	homoserine O-succinyltransferase activity	2	0.008633735	"Zm00001d013532,Zm00001d033539"	"Zm00004b011470,Zm00004b004768"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0009554	megasporogenesis	3	0.035852325	"Zm00001d016364,Zm00001d027300,Zm00001d036956"	"Zm00004b013699,Zm00004b000050,Zm00004b029643"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0016101	diterpenoid metabolic process	2	0.027952288	"Zm00001d024512,Zm00001d041082"	"Zm00004b038770,Zm00004b017029"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0016645	oxidoreductase activity/ acting on the CH-NH group of donors	4	0.013046111	"Zm00001d003504,Zm00001d009134,Zm00001d020984,Zm00001d047124"	"Zm00004b007329,Zm00004b025318,Zm00004b036400,Zm00004b033356"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0016647	oxidoreductase activity/ acting on the CH-NH group of donors/ oxygen as acceptor	2	0.004431271	"Zm00001d009134,Zm00001d020984"	"Zm00004b025318,Zm00004b036400"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0016920	pyroglutamyl-peptidase activity	2	0.03632035	"Zm00001d029272,Zm00001d047423"	"Zm00004b001617,Zm00004b033575"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0019200	carbohydrate kinase activity	6	0.009439095	"Zm00001d002085,Zm00001d020006,Zm00001d039512,Zm00001d039825,Zm00001d045919,Zm00001d053886"	"Zm00004b006130,Zm00004b035638,Zm00004b015822,Zm00004b016112,Zm00004b032416,Zm00004b024380"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0019281	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	2	0.008633735	"Zm00001d013532,Zm00001d033539"	"Zm00004b011470,Zm00004b004768"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0033514	L-lysine catabolic process to acetyl-CoA via L-pipecolate	2	0.020489628	"Zm00001d009134,Zm00001d020984"	"Zm00004b025318,Zm00004b036400"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0034722	gamma-glutamyl-peptidase activity	2	0.027952288	"Zm00001d013532,Zm00001d033539"	"Zm00004b011470,Zm00004b004768"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0043617	cellular response to sucrose starvation	2	0.020489628	"Zm00001d007892,Zm00001d045675"	"Zm00004b010726,Zm00004b032230"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0045962	positive regulation of development/ heterochronic	3	0.031067656	"Zm00001d007868,Zm00001d034353,Zm00001d039371"	"Zm00004b010745,Zm00004b005351,Zm00004b015697"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0050031	L-pipecolate oxidase activity	2	0.020489628	"Zm00001d009134,Zm00001d020984"	"Zm00004b025318,Zm00004b036400"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0050403	trans-zeatin O-beta-D-glucosyltransferase activity	5	0.009651192	"Zm00001d000237,Zm00001d004013,Zm00001d032866,Zm00001d037207,Zm00001d039643"	"Zm00004b006647,Zm00004b007729,Zm00004b004214,Zm00004b029837,Zm00004b015950"
sbp20	sbp20-m2	embryo_imbibed	down	GO:0071705	nitrogen compound transport	3	0.015548745	"Zm00001d011231,Zm00001d017461,Zm00001d035214"	"Zm00004b026980,Zm00004b014588,Zm00004b028481"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0003838	sterol 24-C-methyltransferase activity	2	0.049249403	"Zm00001d013037,Zm00001d027548"	"Zm00004b011033,Zm00004b000275"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0003844	1/4-alpha-glucan branching enzyme activity	3	0.022436261	"Zm00001d003817,Zm00001d014844,Zm00001d016684"	"Zm00004b007561,Zm00004b012551,Zm00004b013947"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0004312	fatty acid synthase activity	2	0.018079316	"Zm00001d019926,Zm00001d037108"	"Zm00004b035591,Zm00004b029760"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	5	0.00123867	"Zm00001d006866,Zm00001d028548,Zm00001d037108,Zm00001d045027,Zm00001d047255"	"Zm00004b009913,Zm00004b001067,Zm00004b029760,Zm00004b031683,Zm00004b033455"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0004856	xylulokinase activity	2	0.040356704	"Zm00001d005161,Zm00001d006929"	"Zm00004b008574,Zm00004b009968"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0004965	G-protein coupled GABA receptor activity	2	0.049249403	"Zm00001d006508,Zm00001d014458"	"Zm00004b009628,Zm00004b012234"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0006733	oxidoreduction coenzyme metabolic process	7	0.043868185	"Zm00001d006866,Zm00001d019060,Zm00001d030172,Zm00001d034298,Zm00001d045027,Zm00001d045322,Zm00001d047255"	"Zm00004b009913,Zm00004b035003,Zm00004b002291,Zm00004b005312,Zm00004b031683,Zm00004b031929,Zm00004b033455"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0008194	UDP-glycosyltransferase activity	12	0.026967361	"Zm00001d005451,Zm00001d006397,Zm00001d007143,Zm00001d007486,Zm00001d007869,Zm00001d018406,Zm00001d019053,Zm00001d021576,Zm00001d022428,Zm00001d025933,Zm00001d026471,Zm00001d028824"	"Zm00004b008779,Zm00004b009539,Zm00004b010092,Zm00004b010378,Zm00004b010744,Zm00004b015403,Zm00004b034998,Zm00004b036846,Zm00004b037611,Zm00004b039962,Zm00004b040428,Zm00004b001288"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0008422	beta-glucosidase activity	3	0.039424407	"Zm00001d008435,Zm00001d037918,Zm00001d037920"	"Zm00004b024778,Zm00004b030376,Zm00004b030379"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0009439	cyanate metabolic process	1	0.036484848	Zm00001d032736	Zm00004b004132
sbp20	sbp20-m2	embryo_imbibed	up	GO:0009815	1-aminocyclopropane-1-carboxylate oxidase activity	3	0.03470675	"Zm00001d011208,Zm00001d020686,Zm00001d048634"	"Zm00004b026959,Zm00004b036157,Zm00004b020131"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0009832	plant-type cell wall biogenesis	15	0.04118621	"Zm00001d005047,Zm00001d006866,Zm00001d011834,Zm00001d012417,Zm00001d018752,Zm00001d018961,Zm00001d020101,Zm00001d028774,Zm00001d031211,Zm00001d031253,Zm00001d037108,Zm00001d039085,Zm00001d039218,Zm00001d045027,Zm00001d047255"	"Zm00004b008499,Zm00004b009913,Zm00004b027495,Zm00004b027946,Zm00004b034752,Zm00004b034929,Zm00004b035701,Zm00004b001241,Zm00004b002968,Zm00004b002999,Zm00004b029760,Zm00004b031327,Zm00004b031442,Zm00004b031683,Zm00004b033455"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0010179	IAA-Ala conjugate hydrolase activity	2	0.032153625	"Zm00001d014562,Zm00001d043701"	"Zm00004b012310,Zm00004b019202"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0010420	polyprenyldihydroxybenzoate methyltransferase activity	1	0.036484848	Zm00001d045322	Zm00004b031929
sbp20	sbp20-m2	embryo_imbibed	up	GO:0019748	secondary metabolic process	15	0.007643908	"Zm00001d003311,Zm00001d006866,Zm00001d011208,Zm00001d012972,Zm00001d018367,Zm00001d019060,Zm00001d029218,Zm00001d030172,Zm00001d032152,Zm00001d037108,Zm00001d037619,Zm00001d045027,Zm00001d047255,Zm00001d048634,Zm00001d048690"	"Zm00004b007167,Zm00004b009913,Zm00004b026959,Zm00004b010966,Zm00004b015362,Zm00004b035003,Zm00004b001577,Zm00004b002291,Zm00004b003629,Zm00004b029760,Zm00004b030141,Zm00004b031683,Zm00004b033455,Zm00004b020131,Zm00004b020163"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0022607	cellular component assembly	8	0.034612472	"Zm00001d016935,Zm00001d033456,Zm00001d038526,Zm00001d039919,Zm00001d041964,Zm00001d042366,Zm00001d051544,Zm00001d053117"	"Zm00004b014162,Zm00004b004682,Zm00004b030854,Zm00004b016182,Zm00004b017663,Zm00004b018025,Zm00004b022397,Zm00004b023760"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0022622	root system development	2	0.049249403	"Zm00001d010116,Zm00001d038269"	"Zm00004b026069,Zm00004b030635"
sbp20	sbp20-m2	embryo_imbibed	up	GO:0030243	cellulose metabolic process	8	0.01493489	"Zm00001d005047,Zm00001d006866,Zm00001d018961,Zm00001d031211,Zm00001d031253,Zm00001d037108,Zm00001d045027,Zm00001d047255"	"Zm00004b008499,Zm00004b009913,Zm00004b034929,Zm00004b002968,Zm00004b002999,Zm00004b029760,Zm00004b031683,Zm00004b033455"
